ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spend,Total_Purchases,Total_Campaigns_Accepted,Total_Children,Avg_Spend_Per_Purchase,Education_Encoded,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Cluster
10833,1975,Graduation,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,39,36,973,27,1,1,36.03703703703704,2,False,True,False,False,False,1
9606,1965,PhD,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,49,306,1536,13,3,0,118.15384615384616,4,False,True,False,False,False,3
8534,1952,Graduation,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,62,348,992,28,1,2,35.42857142857143,2,False,True,False,False,False,1
5153,1967,PhD,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,47,492,1529,34,2,1,44.970588235294116,4,False,True,False,False,False,3
961,1972,Graduation,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,42,290,860,17,0,1,50.588235294117645,2,False,True,False,False,False,2
5011,1963,Graduation,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,51,254,928,23,0,1,40.34782608695652,2,True,False,False,False,False,1
6653,1970,PhD,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,44,699,418,18,1,2,23.22222222222222,4,False,True,False,False,False,1
9094,1955,2n Cycle,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,59,695,587,16,1,1,36.6875,1,False,True,False,False,False,1
810,1975,Graduation,74190.0,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,39,48,641,19,0,1,33.73684210526316,2,False,True,False,False,False,2
5493,1976,Graduation,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,38,102,23,4,1,2,5.75,2,False,True,False,False,False,0
2147,1969,Graduation,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,45,317,2279,23,2,0,99.08695652173913,2,False,False,False,True,False,3
5107,1973,PhD,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,41,49,6,1,2,8.166666666666666,4,True,False,False,False,False,0
3979,1983,PhD,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,31,403,1779,17,2,0,104.6470588235294,4,True,False,False,False,False,3
6049,1982,Master,73450.0,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,32,206,1804,27,2,0,66.81481481481481,3,False,False,False,True,False,3
8147,1960,Graduation,31454.0,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,54,358,48,8,0,2,6.0,2,False,True,False,False,False,0
1857,1952,Graduation,47139.0,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,62,115,83,7,1,2,11.857142857142858,2,False,False,True,False,False,0
3910,1975,Graduation,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,264,1862,17,4,0,109.52941176470588,2,True,False,False,False,False,3
5207,1963,PhD,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,51,643,793,29,1,2,27.344827586206897,4,False,True,False,False,False,1
11114,1970,Graduation,19656.0,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,44,506,84,9,0,1,9.333333333333334,2,False,False,False,True,False,0
5429,1948,PhD,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,66,313,183,10,0,1,18.3,4,False,True,False,False,False,0
9400,1958,2n Cycle,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,56,8,1383,19,0,0,72.78947368421052,1,False,False,True,False,False,2
1740,1944,Graduation,55956.0,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,70,83,999,16,1,0,62.4375,2,False,True,False,False,False,1
7488,1963,Master,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,51,523,825,24,0,1,34.375,3,False,False,True,False,False,1
195,1972,Graduation,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,42,672,246,14,2,1,17.571428571428573,2,False,False,True,False,False,0
635,1966,Master,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,48,467,610,25,0,2,24.4,3,False,True,False,False,False,1
7527,1968,Master,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,46,585,76,9,0,1,8.444444444444445,3,True,False,False,False,False,0
10319,1971,Graduation,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,43,488,1286,22,1,1,58.45454545454545,2,False,True,False,False,False,1
2296,1975,Master,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,39,195,30,4,1,1,7.5,3,False,True,False,False,False,0
10637,1964,Graduation,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,50,544,99,8,0,3,12.375,2,False,True,False,False,False,0
2931,1978,Graduation,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,36,646,1192,22,1,0,54.18181818181818,2,True,False,False,False,False,2
907,1975,Graduation,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,39,212,362,18,0,1,20.11111111111111,2,False,True,False,False,False,1
3698,1983,Graduation,78687.0,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,31,689,2130,19,2,0,112.10526315789474,2,False,False,False,True,False,3
9516,1971,2n Cycle,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,43,680,1229,28,3,0,43.892857142857146,1,True,False,False,False,False,3
679,1957,PhD,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,57,647,38,6,0,2,6.333333333333333,4,False,True,False,False,False,0
7384,1951,Master,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,63,343,485,17,0,0,28.529411764705884,3,False,False,False,True,False,1
5043,1951,Basic,26997.0,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,63,601,434,13,0,0,33.38461538461539,0,False,True,False,False,False,1
5267,1970,Graduation,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,44,472,44,5,0,1,8.8,2,True,False,False,False,False,0
339,1972,PhD,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,42,583,496,18,2,1,27.555555555555557,4,False,True,False,False,False,1
2516,1969,2n Cycle,46831.0,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,45,386,78,7,0,2,11.142857142857142,1,False,True,False,False,False,0
9010,1972,Master,83151.0,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,42,504,2346,23,4,0,102.0,3,False,True,False,False,False,3
378,1971,Graduation,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,43,546,794,21,0,0,37.80952380952381,2,False,True,False,False,False,2
4808,1956,Graduation,15759.0,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,58,297,17,4,0,0,4.25,2,False,True,False,False,False,0
5068,1971,Graduation,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,43,333,26,5,0,1,5.2,2,False,False,True,False,False,0
7628,1973,2n Cycle,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,41,103,76,8,0,1,9.5,1,False,True,False,False,False,0
7128,1977,PhD,42997.0,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,37,204,15,4,0,2,3.75,4,False,False,True,False,False,0
2811,1963,PhD,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,78,62,7,0,2,8.857142857142858,4,False,False,True,False,False,0
3551,1954,Master,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,60,92,198,10,0,1,19.8,3,False,False,False,True,False,0
1663,1978,PhD,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,36,247,49,5,0,1,9.8,4,False,False,False,True,False,0
5543,1966,Graduation,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,48,370,802,25,1,1,32.08,2,False,False,False,True,False,1
1577,1946,Graduation,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,68,130,1736,15,2,0,115.73333333333333,2,False,True,False,False,False,3
10641,1978,Graduation,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,36,549,57,10,0,2,5.7,2,False,False,True,False,False,0
5336,1971,Master,157733.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,43,390,59,2,0,1,29.5,3,False,False,False,True,False,0
6024,1953,Graduation,94384.0,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,61,482,2302,18,4,0,127.88888888888889,2,False,False,False,True,False,3
1878,1985,2n Cycle,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,29,131,37,6,0,0,6.166666666666667,1,False,True,False,False,False,0
3099,1970,Graduation,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,44,489,310,16,0,2,19.375,2,True,False,False,False,False,1
6055,1979,Graduation,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,35,605,1305,19,1,0,68.6842105263158,2,False,True,False,False,False,2
5841,1966,Graduation,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,48,366,832,26,0,1,32.0,2,False,False,False,True,False,1
3972,1976,Graduation,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,38,452,401,19,0,2,21.105263157894736,2,False,False,False,True,False,1
4394,1965,PhD,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,49,37,1501,23,2,0,65.26086956521739,4,False,True,False,False,False,3
5758,1982,Graduation,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,32,166,1189,28,5,0,42.464285714285715,2,False,True,False,False,False,3
6658,1972,Graduation,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,42,342,1194,32,0,1,37.3125,2,False,False,False,True,False,1
4603,1960,PhD,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,54,149,656,21,0,1,31.238095238095237,4,False,True,False,False,False,1
8427,1956,Master,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,583,1540,23,0,0,66.95652173913044,3,False,False,True,False,False,2
10260,1965,Master,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,49,307,311,15,0,1,20.733333333333334,3,False,False,False,True,False,1
7143,1955,2n Cycle,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,59,235,820,26,0,1,31.53846153846154,1,False,False,False,True,False,2
8789,1989,2n Cycle,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,25,169,274,14,0,1,19.571428571428573,1,False,True,False,False,False,0
6197,1962,PhD,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,52,435,57,9,0,2,6.333333333333333,4,False,False,True,False,False,0
4554,1965,Graduation,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,49,271,448,17,0,1,26.352941176470587,2,False,False,False,True,False,1
4937,1973,2n Cycle,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,41,19,44,5,0,2,8.8,1,False,True,False,False,False,0
1920,1972,Graduation,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,42,335,102,8,0,2,12.75,2,False,True,False,False,False,0
8749,1984,Graduation,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,30,148,61,5,0,1,12.2,2,False,False,False,True,False,0
1650,1960,Master,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,54,433,1643,27,0,0,60.851851851851855,3,False,True,False,False,False,2
10377,1958,Master,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,56,388,397,15,0,1,26.466666666666665,3,False,False,False,True,False,1
9206,1968,Graduation,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,46,173,1121,26,1,1,43.11538461538461,2,False,False,False,True,False,2
10971,1977,Graduation,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,37,664,473,16,2,2,29.5625,2,False,False,True,False,False,0
6398,1974,Basic,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,40,92,50,8,0,1,6.25,0,False,True,False,False,False,0
9212,1962,Master,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,52,500,1678,28,0,1,59.92857142857143,3,False,True,False,False,False,1
7937,1982,Graduation,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,32,72,58,7,0,0,8.285714285714286,2,False,True,False,False,False,0
839,1975,PhD,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,39,277,170,9,0,1,18.88888888888889,4,False,True,False,False,False,0
4246,1982,Master,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,32,199,373,2,0,0,186.5,3,False,False,True,False,False,0
158,1945,PhD,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,69,224,1196,17,2,0,70.3529411764706,4,False,False,False,True,False,3
4832,1979,Graduation,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,35,114,101,8,0,1,12.625,2,False,True,False,False,False,0
5621,1969,Graduation,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,45,564,316,17,1,2,18.58823529411765,2,False,True,False,False,False,1
1945,1962,Graduation,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,52,284,1400,21,2,1,66.66666666666667,2,False,True,False,False,False,3
5147,1948,Graduation,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,66,335,1424,27,0,0,52.74074074074074,2,False,False,True,False,False,2
2535,1978,Master,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,36,680,844,20,4,1,42.2,3,False,True,False,False,False,3
11039,1975,Graduation,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,39,285,311,13,0,1,23.923076923076923,2,False,True,False,False,False,0
9495,1982,Graduation,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,32,417,1149,17,0,0,67.58823529411765,2,False,False,False,True,False,2
9635,1983,Master,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,31,70,129,8,0,0,16.125,3,False,True,False,False,False,0
2173,1952,Graduation,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,62,256,32,5,0,1,6.4,2,False,False,False,False,True,0
942,1982,Graduation,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,32,690,299,14,1,1,21.357142857142858,2,False,False,True,False,False,0
9386,1962,Graduation,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,52,31,320,13,1,1,24.615384615384617,2,False,False,False,True,False,1
5510,1977,Master,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,37,585,441,16,0,1,27.5625,3,False,True,False,False,False,1
873,1949,Master,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,65,636,1178,28,2,2,42.07142857142857,3,False,True,False,False,False,1
2253,1990,Graduation,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,498,85,6,0,0,14.166666666666666,2,False,True,False,False,False,0
5181,1982,Basic,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,32,466,24,4,0,1,6.0,0,False,False,True,False,False,0
979,1975,Graduation,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,39,494,112,8,0,1,14.0,2,False,False,True,False,False,0
10390,1959,2n Cycle,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,55,504,30,5,0,1,6.0,1,False,True,False,False,False,0
4698,1983,PhD,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,374,410,16,0,0,25.625,4,False,True,False,False,False,1
7793,1976,Graduation,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,38,302,800,24,1,1,33.333333333333336,2,False,False,False,True,False,1
1745,1962,PhD,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,422,1313,20,1,0,65.65,4,True,False,False,False,False,2
10590,1956,PhD,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,58,456,1483,23,0,0,64.47826086956522,4,False,False,False,True,False,2
5080,1993,Graduation,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,21,251,1258,17,1,0,74.0,2,False,False,True,False,False,2
8369,1987,Graduation,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,27,598,28,4,0,1,7.0,2,False,False,False,True,False,0
5232,1965,Graduation,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,153,227,11,0,1,20.636363636363637,2,False,True,False,False,False,0
2407,1982,Graduation,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,597,1555,20,2,0,77.75,2,False,True,False,False,False,3
3834,1962,Graduation,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,52,469,861,23,0,1,37.43478260869565,2,False,False,True,False,False,2
7912,1978,Graduation,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,36,433,103,8,1,1,12.875,2,False,True,False,False,False,0
7712,1946,PhD,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,68,62,634,19,0,0,33.36842105263158,4,False,False,True,False,False,2
1065,1963,Graduation,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,51,182,1918,19,0,0,100.94736842105263,2,False,False,True,False,False,2
7275,1971,Master,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,268,131,10,0,2,13.1,3,False,False,True,False,False,0
1343,1968,Graduation,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,46,641,586,22,0,2,26.636363636363637,2,False,False,False,True,False,1
1384,1992,Basic,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,218,62,7,1,1,8.857142857142858,0,False,True,False,False,False,0
9967,1974,Graduation,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,40,395,447,22,0,2,20.318181818181817,2,True,False,False,False,False,1
6181,1950,2n Cycle,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,64,698,939,27,0,0,34.77777777777778,1,False,False,False,True,False,2
10507,1977,2n Cycle,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,37,339,797,15,1,1,53.13333333333333,1,True,False,False,False,False,1
2674,1958,Master,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,56,663,1143,16,1,1,71.4375,3,False,False,True,False,False,2
2698,1976,Graduation,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,38,234,415,17,0,1,24.41176470588235,2,False,False,True,False,False,1
3231,1973,Graduation,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,41,216,30,5,0,1,6.0,2,False,True,False,False,False,0
4096,1968,Master,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,185,187,12,0,1,15.583333333333334,3,True,False,False,False,False,0
10476,1958,Graduation,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,56,47,251,11,0,1,22.818181818181817,2,False,True,False,False,False,0
5948,1975,Graduation,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,39,61,237,12,0,1,19.75,2,False,False,True,False,False,0
9140,1960,2n Cycle,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,54,186,91,8,0,2,11.375,1,False,False,False,True,False,0
10258,1965,Master,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,419,35,6,0,3,5.833333333333333,3,False,False,True,False,False,0
5675,1960,PhD,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,54,633,493,22,1,1,22.40909090909091,4,True,False,False,False,False,1
4743,1969,PhD,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,45,483,971,28,0,1,34.67857142857143,4,False,True,False,False,False,1
8805,1960,Graduation,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,574,371,17,0,1,21.823529411764707,2,False,False,True,False,False,1
1542,1975,Graduation,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,39,181,396,20,0,3,19.8,2,False,False,True,False,False,1
6770,1985,Graduation,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,29,313,68,7,2,1,9.714285714285714,2,False,True,False,False,False,0
8773,1971,Master,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,43,369,322,15,1,1,21.466666666666665,3,False,False,False,True,False,1
10475,1970,Master,51381.5,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,44,454,317,14,0,1,22.642857142857142,3,False,False,False,True,False,1
10420,1955,Master,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,59,55,222,10,0,1,22.2,3,True,False,False,False,False,0
7514,1956,2n Cycle,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,58,361,177,12,0,2,14.75,1,False,False,False,True,False,0
2902,1958,Graduation,51381.5,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,56,664,45,5,0,2,9.0,2,False,False,False,True,False,0
4345,1964,2n Cycle,51381.5,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,50,168,21,4,0,2,5.25,1,False,False,True,False,False,0
793,1973,Graduation,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,41,631,45,6,0,1,7.5,2,False,True,False,False,False,0
10909,1948,Graduation,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,66,165,1899,20,2,0,94.95,2,False,True,False,False,False,3
3769,1972,PhD,51381.5,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,119,42,5,0,1,8.4,4,False,False,False,True,False,0
8702,1976,2n Cycle,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,313,22,6,0,2,3.6666666666666665,1,False,False,False,True,False,0
4791,1980,Graduation,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,34,560,41,5,0,2,8.2,2,False,False,False,True,False,0
